reason_code_id,code,description,service_name,service_internal_name,service_id
4568,I350,DOB indicates an age between 18 and 20,Socure 30,Socure3,80
4569,I351,DOB indicates an age of 21 and over,Socure 30,Socure3,80
2430,I380,(Deprecated) - Document authentic,Socure 30,Socure3,80
2433,I382,(Deprecated) - Document image quality good,Socure 30,Socure3,80
2437,I385,(Deprecated) - Image represents an ID,Socure 30,Socure3,80
4570,I401,Device token previously encountered,Socure 30,Socure3,80
4571,I402,Multiple users associated with device,Socure 30,Socure3,80
4572,I403,Identity may not be primary device user,Socure 30,Socure3,80
4573,I404,Identity associated with primary device owner,Socure 30,Socure3,80
4574,I405,Device token previously associated with phone number,Socure 30,Socure3,80
4575,I406,Device token previously associated with email address,Socure 30,Socure3,80
4576,I407,Device token previously associated with first name,Socure 30,Socure3,80
4577,I408,Device token previously associated with last name,Socure 30,Socure3,80
4578,I409,Device token not encountered within the past 5 days,Socure 30,Socure3,80
4579,I410,Device session is associated with more than 2 phone numbers,Socure 30,Socure3,80
4580,I411,Device session is associated with more than 2 emails,Socure 30,Socure3,80
4581,I412,Device session is associated with more than 2 first names,Socure 30,Socure3,80
4582,I413,Device session is associated with more than 2 last names,Socure 30,Socure3,80
4583,I414,Session connected using a proxy,Socure 30,Socure3,80
4584,I415,Session connected using an IP located more than 100 miles from the address,Socure 30,Socure3,80
4585,I416,Session IP originates from within the United States,Socure 30,Socure3,80
4586,I417,Session IP originates from outside the United States,Socure 30,Socure3,80
4587,I419,Session connected using a residential IP address,Socure 30,Socure3,80
4588,I420,Session connected using a commercial IP address,Socure 30,Socure3,80
4589,I421,Session connected using a mobile IP address,Socure 30,Socure3,80
4590,I423,Device is a physical device,Socure 30,Socure3,80
4732,I424,The device type is a desktop or laptop computer,Socure 30,Socure3,80
4733,I425,"The device type is mobile, tablet or wearable",Socure 30,Socure3,80
8548,I428,Mobile network associated with the device is a non-US carrier,Socure 30,Socure3,80
11839,I429,The IP address associated with the request comes from US or a US territory,Socure 30,Socure3,80
11840,I430,The IP address associated with the request does not come from US or a US territory,Socure 30,Socure3,80
11841,I431,The timezone set on the device indicates that the device is in the US,Socure 30,Socure3,80
2064,I520,Emailrisk score represents low risk,Socure 30,Socure3,80
4591,I550,Email address is more than 180 days and less than 1 year old,Socure 30,Socure3,80
4534,I551,Email address is more than 1 year and less than 2 years old,Socure 30,Socure3,80
2065,I552,(Deprecated) - Email address is between 180 days and 2 years old,Socure 30,Socure3,80
2066,I553,Email address is more than 2 years old,Socure 30,Socure3,80
5388,I554,High-confidence match between the email and first name,Socure 30,Socure3,80
2067,I555,Email address domain is more than 180 days old,Socure 30,Socure3,80
2068,I556,Email address can be resolved to the individual,Socure 30,Socure3,80
2988,I557,Email is correlated with the first name,Socure 30,Socure3,80
2987,I558,Email is correlated with the last name,Socure 30,Socure3,80
5389,I559,High-confidence match between the email and last name,Socure 30,Socure3,80
5390,I560,Email address domain represents a Fortune 500 company,Socure 30,Socure3,80
5391,I561,Email address domain represents a US College/University,Socure 30,Socure3,80
5392,I562,Email username contains ZIP code of current application,Socure 30,Socure3,80
5393,I563,"Email address domain contains a special use domain (RFC, arpa, example, invalid, local, onion, etc.)",Socure 30,Socure3,80
5394,I564,Special characters which are not periods or underscores found in email alias,Socure 30,Socure3,80
5395,I565,"Email username contains a role-level alias (employees, support, info, postmaster, admin, user, noreply, etc.)",Socure 30,Socure3,80
5396,I566,Email address provider is found in Public Web Source,Socure 30,Socure3,80
5397,I567,Email username contains five or more alphabetic sections,Socure 30,Socure3,80
6908,I568,Email handle contains a name,Socure 30,Socure3,80
6909,I569,Email handle contains input first name,Socure 30,Socure3,80
6910,I570,Email handle contains input surname,Socure 30,Socure3,80
8549,I571,Email top-level domain represents a non-US country,Socure 30,Socure3,80
8725,I572,Input email sub domain possibly a typo of a popular email domain,Socure 30,Socure3,80
8726,I573,Input email top level domain possibly a typo of a popular TLD,Socure 30,Socure3,80
12444,I574,Email domain is private relay,Socure 30,Socure3,80
8797,I575,Provided email is possible filler email,Socure 30,Socure3,80
8798,I576,The email handle aligns to the pattern of valid email addresses,Socure 30,Socure3,80
12445,I577,Email is associated to small businesses,Socure 30,Socure3,80
12446,I578,Email belongs to a corporate,Socure 30,Socure3,80
8550,I592,The provided email-handle (per n-gram frequencies in Socure consortium) is consistent with Socure consortium email-handle patterns,Socure 30,Socure3,80
2069,I601,Phone number is a landline,Socure 30,Socure3,80
2070,I602,Phone number is a mobile line,Socure 30,Socure3,80
2071,I605,(Deprecated) - Phone number is a premium-rate line,Socure 30,Socure3,80
2072,I608,Phone number is commercial or dual-purpose,Socure 30,Socure3,80
2073,I609,Phone number is consumer or residential,Socure 30,Socure3,80
3445,I610,Phone number is correlated with the address,Socure 30,Socure3,80
2074,I611,Phone number is associated with a major carrier,Socure 30,Socure3,80
2075,I614,Phone number has been in service more than 365 days,Socure 30,Socure3,80
2076,I616,Phone number is associated with a Mobile Virtual Network Operator,Socure 30,Socure3,80
2077,I618,Phone number can be resolved to the individual,Socure 30,Socure3,80
2427,I620,Phonerisk score represents low risk,Socure 30,Socure3,80
2985,I621,Phone is correlated with the first name,Socure 30,Socure3,80
2984,I622,Phone is correlated with the last name,Socure 30,Socure3,80
5398,I623,High-confidence match between the phone and first name,Socure 30,Socure3,80
5399,I624,High-confidence match between the phone and last name,Socure 30,Socure3,80
3446,I625,Phone number has never been ported,Socure 30,Socure3,80
3447,I626,Phone number was ported at least 60 days ago,Socure 30,Socure3,80
12447,I627,Phone and National ID are linked,Socure 30,Socure3,80
3448,I630,Phone subscriber has been correlated with the input phone number for more than 365 days,Socure 30,Socure3,80
4734,I631,IP address is provided by a mobile carrier,Socure 30,Socure3,80
4735,I632,IP Connection is consumer,Socure 30,Socure3,80
4736,I633,IP Connection is business,Socure 30,Socure3,80
4737,I634,Proxy is an educational institution,Socure 30,Socure3,80
4738,I635,Proxy is registered to a corporation,Socure 30,Socure3,80
4798,I636,IP address originates from the US or US territories,Socure 30,Socure3,80
6785,I637,Email address is associated with the input phone number,Socure 30,Socure3,80
8034,I638,IP proxy is originating from Google or Apple consumer privacy networks,Socure 30,Socure3,80
8035,I639,IP address is a consumer privacy network proxy,Socure 30,Socure3,80
8763,I640,Phone number might have been mistyped,Socure 30,Socure3,80
11842,I641,Presented identity shows high overall correlation in Socures network,Socure 30,Socure3,80
2078,I704,Address is multi-unit or high rise,Socure 30,Socure3,80
2079,I705,Address is single unit,Socure 30,Socure3,80
4592,I706,Address is an accredited college or university,Socure 30,Socure3,80
2080,I707,Address is residential,Socure 30,Socure3,80
2081,I708,Address can be resolved to the individual,Socure 30,Socure3,80
2986,I709,Address is correlated with the first name,Socure 30,Socure3,80
2983,I710,Address is correlated with the last name,Socure 30,Socure3,80
4593,I711,Address is confirmed as deliverable,Socure 30,Socure3,80
4594,I712,"Address is confirmed deliverable by dropping secondary information (apartment, unit, etc.)",Socure 30,Socure3,80
4595,I713,"Address is confirmed deliverable but was missing secondary information (apartment, unit, etc.)",Socure 30,Socure3,80
4596,I714,Address is valid but does not currently receive US Postal Service street delivery,Socure 30,Socure3,80
4597,I715,Address is correlated with a past address,Socure 30,Socure3,80
5400,I716,Address is a Small Office/Home Office (SOHO),Socure 30,Socure3,80
5401,I718,High-confidence match between the address and first name,Socure 30,Socure3,80
5402,I719,High-confidence match between the address and last name,Socure 30,Socure3,80
2429,I720,Addressrisk score represents low risk,Socure 30,Socure3,80
6786,I721,Email address is correlated with the input physical address,Socure 30,Socure3,80
6787,I722,Email address is partially correlated with the input physical address,Socure 30,Socure3,80
8551,I730,Distance between input address and store address is less than15 miles,Socure 30,Socure3,80
8552,I731,Distance between input address and store address is between 15 miles and 30 miles,Socure 30,Socure3,80
8553,I732,Distance between input address and store address is between 30 miles and 60 miles,Socure 30,Socure3,80
3449,I803,Check Digit Integrity passed,Socure 30,Socure3,80
3450,I805,(Deprecated) - Image DPI not sufficient for detailed analysis; some tests were not conducted,Socure 30,Socure3,80
4598,I820,Headshot passes integrity checks,Socure 30,Socure3,80
3451,I822,First name matches input data,Socure 30,Socure3,80
3452,I823,Last name matches input data,Socure 30,Socure3,80
3453,I824,Address matches input data,Socure 30,Socure3,80
3454,I825,DOB matches input data,Socure 30,Socure3,80
3455,I826,Document ID information is consistent,Socure 30,Socure3,80
3456,I831,Bar code data is valid,Socure 30,Socure3,80
3457,I832,(Deprecated) - ID bar code matches the document data,Socure 30,Socure3,80
3458,I833,MRZ data is valid,Socure 30,Socure3,80
3459,I835,Profile image contains one face,Socure 30,Socure3,80
3460,I836,Profile image matches ID image,Socure 30,Socure3,80
3461,I838,"Barcode data could not be read, and was not used in document analysis",Socure 30,Socure3,80
4599,I845,Age meets minimum requirements,Socure 30,Socure3,80
4600,I849,Incorrect ID type selected,Socure 30,Socure3,80
4601,I854,The back of the license was not passed; no barcode to extract information,Socure 30,Socure3,80
6399,I855,First Name matches with a known Nick Name or Alias,Socure 30,Socure3,80
6400,I856,Liveness was not determined,Socure 30,Socure3,80
11843,I859,Image validated against past headshots,Socure 30,Socure3,80
6866,I860,Image correlation was not calculated for alert list,Socure 30,Socure3,80
13499,I866,AAMVA ran successfully,Socure 30,Socure3,80
13500,I867,All fields matched AAMVA,Socure 30,Socure3,80
13501,I868,Jurisdiction or ID Type not supported by AAMVA,Socure 30,Socure3,80
13502,I869,ID number did match AAMVA,Socure 30,Socure3,80
13503,I870,DOB did match AAMVA,Socure 30,Socure3,80
13504,I871,Last Name exact did match AAMVA,Socure 30,Socure3,80
13505,I872,Last name fuzzy did match AAMVA,Socure 30,Socure3,80
13506,I873,Last name fuzzy alternate did match AAMVA,Socure 30,Socure3,80
13507,I874,First name exact did match AAMVA,Socure 30,Socure3,80
13508,I875,First name fuzzy did match AAMVA,Socure 30,Socure3,80
13509,I876,First name fuzzy alternate did match AAMVA,Socure 30,Socure3,80
13510,I877,Middle name exact did match AAMVA,Socure 30,Socure3,80
13511,I878,Middle fuzzy did match AAMVA,Socure 30,Socure3,80
13512,I879,Middle fuzzy alternate did match AAMVA,Socure 30,Socure3,80
13513,I880,Middle initial did match AAMVA,Socure 30,Socure3,80
13514,I881,Name suffix did match AAMVA,Socure 30,Socure3,80
13515,I882,Doc Category did match AAMVA,Socure 30,Socure3,80
13516,I883,Issue date did match AAMVA,Socure 30,Socure3,80
13517,I884,Expiration did match AAMVA,Socure 30,Socure3,80
13518,I885,Sex did match AAMVA,Socure 30,Socure3,80
13519,I886,Height did match AAMVA,Socure 30,Socure3,80
13520,I887,Weight did match AAMVA,Socure 30,Socure3,80
13521,I888,Eye color did match AAMVA,Socure 30,Socure3,80
13522,I889,Address 1 did match AAMVA,Socure 30,Socure3,80
13523,I890,Address 2 did match AAMVA,Socure 30,Socure3,80
13524,I891,Address city did match AAMVA,Socure 30,Socure3,80
13525,I892,Address state did match AAMVA,Socure 30,Socure3,80
13526,I893,Address zip 5 did match AAMVA,Socure 30,Socure3,80
13527,I894,Address zip 4 did match AAMVA,Socure 30,Socure3,80
2082,I901,(Deprecated) - Entered phone number is mobile number,Socure 30,Socure3,80
2083,I902,(Deprecated) - Entered name missing,Socure 30,Socure3,80
2084,I903,Address was not provided at input,Socure 30,Socure3,80
2085,I904,SSN/ITIN was not provided at input,Socure 30,Socure3,80
2086,I905,SSN/ITIN provided at input contained only 4 digits,Socure 30,Socure3,80
2087,I906,DOB was not provided at input,Socure 30,Socure3,80
2088,I907,SSN is issued to a non-US citizen,Socure 30,Socure3,80
2089,I908,Address is correlated with a military ZIP code,Socure 30,Socure3,80
2090,I909,First name and last name are possibly reversed,Socure 30,Socure3,80
2091,I910,Address is correlated with a past address,Socure 30,Socure3,80
2092,I911,Address is a PO Box,Socure 30,Socure3,80
2093,I912,SSN was randomly-issued by the SSA,Socure 30,Socure3,80
2094,I913,SSN has not been reported as deceased,Socure 30,Socure3,80
2095,I914,Identity has not been reported as deceased,Socure 30,Socure3,80
2096,I915,Identity has PO Box is dropped in resolved address,Socure 30,Socure3,80
2097,I916,"(Deprecated) - First name, surname, address and phone match KYC data from NAP correlation analysis",Socure 30,Socure3,80
2098,I917,Full name and address can be resolved to the individual but the SSN/ITIN is not,Socure 30,Socure3,80
2099,I918,"First name, surname and SSN match KYC data from NAS correlation analysis",Socure 30,Socure3,80
2100,I919,"Full name, address, and SSN/ITIN can be resolved to the individual",Socure 30,Socure3,80
2101,I920,Emerging identity indicator,Socure 30,Socure3,80
3462,I921,Address is an accredited college or university,Socure 30,Socure3,80
11844,I922,Mobile number was not provided at input,Socure 30,Socure3,80
11845,I923,Email address was not provided at input,Socure 30,Socure3,80
13528,I924,SSN/ITIN missing at input but available on record,Socure 30,Socure3,80
4799,I930,The name and DOB of the identity matches a notable personality/celebrity,Socure 30,Socure3,80
5403,I931,First name or last name may refer to a non-person entity,Socure 30,Socure3,80
9285,I932,The name and DOB of the identity matches an active notable individual in the sports industry,Socure 30,Socure3,80
11846,I933,Multi-party application detected,Socure 30,Socure3,80
11847,I934,The name and DOB of the identity matches an individual formerly in the sports industry,Socure 30,Socure3,80
4602,I975,Non-MLA covered borrower status,Socure 30,Socure3,80
13529,I990,Either emergent address or recent move,Socure 30,Socure3,80
13600,I992,Name verified by the SSA,Socure 30,Socure3,80
13601,I993,SSN verified by the SSA,Socure 30,Socure3,80
13602,I994,DOB verified by the SSA,Socure 30,Socure3,80
4603,I998,"Name, SSN and DOB correlation verified by SSA",Socure 30,Socure3,80
4604,I999,Identity decease unverified by SSA,Socure 30,Socure3,80
6708,nameEquivalent,Name match based on the same name meaning,Socure 30,Socure3,80
6677,nameEquivalent-dobExact,"Name match based on the same name meaning, exact DOB match",Socure 30,Socure3,80
6678,nameEquivalent-dobFuzzy,"Name match based on the same name meaning, fuzzy DOB match",Socure 30,Socure3,80
6679,nameEquivalent-dobNoMatch,"Name match based on the same name meaning, DOB does not match the input DOB",Socure 30,Socure3,80
6680,nameEquivalent-dobNotOnRecord,"Name match based on the same name meaning, source did not return a DOB",Socure 30,Socure3,80
6705,nameExact,Exact name match,Socure 30,Socure3,80
6665,nameExact-dobExact,"Exact name match, exact DOB match",Socure 30,Socure3,80
6666,nameExact-dobFuzzy,"Exact name match, fuzzy DOB match",Socure 30,Socure3,80
6667,nameExact-dobNoMatch,"Exact name match, DOB does not match the input DOB",Socure 30,Socure3,80
6668,nameExact-dobNotOnRecord,"Exact name match, source did not return a DOB",Socure 30,Socure3,80
6707,nameFuzzy,Fuzzy name match,Socure 30,Socure3,80
6673,nameFuzzy-dobExact,"Fuzzy name match, exact DOB match",Socure 30,Socure3,80
6674,nameFuzzy-dobFuzzy,"Fuzzy name match, fuzzy DOB match",Socure 30,Socure3,80
6675,nameFuzzy-dobNoMatch,"Fuzzy name match, DOB does not match the input DOB",Socure 30,Socure3,80
6676,nameFuzzy-dobNotOnRecord,"Fuzzy name match, source did not return a DOB",Socure 30,Socure3,80
6710,nameInitialized,Name match based on initials,Socure 30,Socure3,80
6685,nameInitialized-dobExact,"Name match based on initials, exact DOB match",Socure 30,Socure3,80
6686,nameInitialized-dobFuzzy,"Name match based on initials, fuzzy DOB match",Socure 30,Socure3,80
6687,nameInitialized-dobNoMatch,"Name match based on initials, DOB does not match the input DOB",Socure 30,Socure3,80
6688,nameInitialized-dobNotOnRecord,"Name match based on initials, source did not return a DOB",Socure 30,Socure3,80
6711,namePhonetic,Name match based on phonetic similarity,Socure 30,Socure3,80
6689,namePhonetic-dobExact,"Name match based on phonetic similarity, exact DOB match",Socure 30,Socure3,80
6690,namePhonetic-dobFuzzy,"Name match based on phonetic similarity, fuzzy DOB match",Socure 30,Socure3,80
6691,namePhonetic-dobNoMatch,"Name match based on phonetic similarity, DOB does not match the input DOB",Socure 30,Socure3,80
6692,namePhonetic-dobNotOnRecord,"Name match based on phonetic similarity, source did not return a DOB",Socure 30,Socure3,80
10830,R1001,Found at least 2 distinct DOBs associated with the given identity,Socure 30,Socure3,80
10831,R1002,Found at least 4 distinct first names associated with the given identity,Socure 30,Socure3,80
10832,R1003,Found at least 4 distinct last names associated with the given identity,Socure 30,Socure3,80
10833,R1004,Found at least 3 distinct phone numbers associated with the given identity,Socure 30,Socure3,80
10834,R1005,Found at least 3 distinct emails associated with the given identity,Socure 30,Socure3,80
10835,R1006,Found at least 1 application marked as fraudulent associated with the given identity,Socure 30,Socure3,80
10836,R1007,Found at least 1 application marked as third party fraud associated with the given identity,Socure 30,Socure3,80
10837,R1008,Found at least 2 applications within 30 days of each other associated with the given identity,Socure 30,Socure3,80
10838,R1009,Found at least 2 applications within 90 days of each other associated with the given identity,Socure 30,Socure3,80
10839,R1010,Found at least 1 account marked as fraudulent associated with the given identity,Socure 30,Socure3,80
10840,R1011,Found at least 1 account marked as suspected Third-Party Fraud associated with the given identity,Socure 30,Socure3,80
10841,R1012,Found at least 1 account marked as suspected First-Party Fraud associated with the given identity,Socure 30,Socure3,80
10842,R1013,Found at least 1 account marked as Other Fraud associated with the given identity,Socure 30,Socure3,80
10843,R1014,Found at least 1 account marked as Delinquency associated with the given identity,Socure 30,Socure3,80
10844,R1015,Found at least 1 closed account associated with the given identity,Socure 30,Socure3,80
10845,R1016,Found at least 5 closed accounts associated with the given identity,Socure 30,Socure3,80
10846,R1017,Found at least 2 accounts that were opened within 30 days from each other associated with the given identity,Socure 30,Socure3,80
10847,R1018,Found at least 2 accounts that were opened within 90 days from each other associated with the given identity,Socure 30,Socure3,80
10848,R1019,Found at least 2 accounts that were closed within 30 days from each other associated with the given identity,Socure 30,Socure3,80
10849,R1020,Found at least 2 accounts that were reported as Fraud within 30 days from each other associated with the given identity,Socure 30,Socure3,80
10850,R1021,Found at least 1 account that has been closed within 30 days from opening associated with the given identity,Socure 30,Socure3,80
10851,R1022,Found at least 1 account that has been reported as Fraud within 30 days from opening associated with the given identity,Socure 30,Socure3,80
10852,R1023,Found at least 1 ACH transaction reported as Fraud associated with the given identity,Socure 30,Socure3,80
10853,R1024,Found at least 1 ACH transaction reported as Suspected Third-Party Fraud associated with the given identity,Socure 30,Socure3,80
10854,R1025,Found at least 1 ACH transaction reported as Suspected First-Party Fraud associated with the given identity,Socure 30,Socure3,80
10855,R1026,Found at least 1 ACH transaction reported as Other Fraud associated with the given identity,Socure 30,Socure3,80
10856,R1027,Found at least 1 ACH transaction reported as Delinquency associated with the given identity,Socure 30,Socure3,80
10857,R1028,Found at least 10 returned ACH transactions associated with the given identity,Socure 30,Socure3,80
